01/02/2019,00:00:11,6.05684,1
01/02/2019,00:00:12,6.05682,1
01/02/2019,00:00:12,6.05676,1
01/02/2019,00:00:12,6.05672,1
01/02/2019,00:00:12,6.05683,1
01/02/2019,00:00:12,6.05682,1
01/02/2019,00:00:12,6.05682,1
01/02/2019,00:00:12,6.05742,1
01/02/2019,00:00:12,6.05795,1
01/02/2019,00:00:13,6.05832,1
01/02/2019,00:00:13,6.05884,1
01/02/2019,00:00:13,6.05928,1
01/02/2019,00:00:13,6.05955,1
01/02/2019,00:00:13,6.05973,1
01/02/2019,00:00:13,6.0597,1
01/02/2019,00:00:13,6.0595,1
01/02/2019,00:00:14,6.05945,1
01/02/2019,00:00:14,6.05956,1
01/02/2019,00:00:14,6.05967,1
01/02/2019,00:00:14,6.05959,1
01/02/2019,00:00:15,6.0596,1
01/02/2019,00:00:15,6.05971,1
01/02/2019,00:00:15,6.05976,1
01/02/2019,00:00:15,6.05964,1
01/02/2019,00:00:15,6.05959,1
01/02/2019,00:00:15,6.0596,1
01/02/2019,00:00:15,6.05968,1
01/02/2019,00:00:16,6.05973,1
01/02/2019,00:00:16,6.05973,1
01/02/2019,00:00:16,6.05963,1
01/02/2019,00:00:16,6.05961,1
01/02/2019,00:00:16,6.05972,1
01/02/2019,00:00:16,6.05973,1
01/02/2019,00:00:17,6.05976,1
01/02/2019,00:00:17,6.05974,1
01/02/2019,00:00:17,6.05974,1
01/02/2019,00:00:17,6.05968,1
01/02/2019,00:00:17,6.05963,1
01/02/2019,00:00:18,6.05973,1
01/02/2019,00:00:18,6.05977,1
01/02/2019,00:00:18,6.05979,1
01/02/2019,00:00:18,6.05971,1
01/02/2019,00:00:18,6.05959,1
01/02/2019,00:00:18,6.05964,1
01/02/2019,00:00:18,6.05966,1
01/02/2019,00:00:19,6.05955,1
01/02/2019,00:00:19,6.05962,1
01/02/2019,00:00:19,6.05969,1
01/02/2019,00:00:19,6.05965,1
01/02/2019,00:00:19,6.05969,1
01/02/2019,00:00:19,6.05968,1
01/02/2019,00:00:19,6.05968,1
01/02/2019,00:00:19,6.05973,1
01/02/2019,00:00:19,6.05961,1
01/02/2019,00:00:20,6.0595,1
01/02/2019,00:00:20,6.05956,1
01/02/2019,00:00:20,6.05968,1
01/02/2019,00:00:20,6.05978,1
01/02/2019,00:00:20,6.05993,1
01/02/2019,00:00:20,6.05996,1
01/02/2019,00:00:20,6.05996,1
01/02/2019,00:00:21,6.05991,1
01/02/2019,00:00:22,6.06027,1
01/02/2019,00:00:23,6.06019,1
01/02/2019,00:00:23,6.05994,1
01/02/2019,00:00:23,6.05983,1
01/02/2019,00:00:24,6.05973,1
01/02/2019,00:00:24,6.0594,1
01/02/2019,00:00:24,6.05922,1
01/02/2019,00:00:24,6.05908,1
01/02/2019,00:00:24,6.05919,1
01/02/2019,00:00:25,6.05941,1
01/02/2019,00:00:25,6.05934,1
01/02/2019,00:00:25,6.0593,1
01/02/2019,00:00:25,6.05937,1
01/02/2019,00:00:25,6.05936,1
01/02/2019,00:00:25,6.05939,1
01/02/2019,00:00:27,6.05952,1
01/02/2019,00:00:27,6.05958,1
01/02/2019,00:00:27,6.0595,1
01/02/2019,00:00:28,6.05954,1
01/02/2019,00:00:28,6.05962,1
01/02/2019,00:00:28,6.05962,1
01/02/2019,00:00:28,6.05969,1
01/02/2019,00:00:28,6.05972,1
01/02/2019,00:00:29,6.05972,1
01/02/2019,00:00:29,6.0598,1
01/02/2019,00:00:29,6.05981,1
01/02/2019,00:00:29,6.05971,1
01/02/2019,00:00:29,6.0597,1
01/02/2019,00:00:30,6.05965,1
01/02/2019,00:00:30,6.05957,1
01/02/2019,00:00:30,6.05955,1
01/02/2019,00:00:31,6.05954,1
01/02/2019,00:00:31,6.05961,1
01/02/2019,00:00:31,6.05979,1
01/02/2019,00:00:31,6.06002,1
01/02/2019,00:00:31,6.06016,1
01/02/2019,00:00:31,6.06024,1
01/02/2019,00:00:32,6.0602,1
01/02/2019,00:00:32,6.06016,1
01/02/2019,00:00:32,6.06016,1
01/02/2019,00:00:32,6.06022,1
01/02/2019,00:00:32,6.06034,1
01/02/2019,00:00:32,6.06048,1
01/02/2019,00:00:32,6.06056,1
01/02/2019,00:00:32,6.06034,1
01/02/2019,00:00:33,6.06004,1
01/02/2019,00:00:33,6.05976,1
01/02/2019,00:00:33,6.05967,1
01/02/2019,00:00:33,6.05958,1
01/02/2019,00:00:33,6.05955,1
01/02/2019,00:00:33,6.05952,1
01/02/2019,00:00:33,6.0595,1
01/02/2019,00:00:34,6.05948,1
01/02/2019,00:00:34,6.05946,1
01/02/2019,00:00:34,6.05944,1
01/02/2019,00:00:35,6.05928,1
01/02/2019,00:00:35,6.0594,1
01/02/2019,00:00:35,6.05973,1
01/02/2019,00:00:35,6.0599,1
01/02/2019,00:00:35,6.06004,1
01/02/2019,00:00:37,6.06012,1
01/02/2019,00:00:40,6.06007,1
01/02/2019,00:00:40,6.0599,1
01/02/2019,00:00:41,6.05982,1
01/02/2019,00:00:41,6.05993,1
01/02/2019,00:00:41,6.0601,1
01/02/2019,00:00:41,6.06026,1
01/02/2019,00:00:42,6.06034,1
01/02/2019,00:00:42,6.06062,1
01/02/2019,00:00:43,6.061,1
